,id,Longitude,Latitude,Centroid,geometry,numbuildings
1712,9726,106.3499999999997,10.749999999999982,106.35E_10.75N,"POLYGON ((106.2999999999997 10.799999999999983, 106.3999999999997 10.799999999999983, 106.3999999999997 10.699999999999983, 106.2999999999997 10.699999999999983, 106.2999999999997 10.799999999999983))",0
1713,9727,106.3499999999997,10.649999999999984,106.35E_10.65N,"POLYGON ((106.2999999999997 10.699999999999983, 106.3999999999997 10.699999999999983, 106.3999999999997 10.599999999999984, 106.2999999999997 10.599999999999984, 106.2999999999997 10.699999999999983))",0
1714,9728,106.3499999999997,10.549999999999985,106.35E_10.55N,"POLYGON ((106.2999999999997 10.599999999999984, 106.3999999999997 10.599999999999984, 106.3999999999997 10.499999999999984, 106.2999999999997 10.499999999999984, 106.2999999999997 10.599999999999984))",11
1715,9729,106.3499999999997,10.449999999999985,106.35E_10.45N,"POLYGON ((106.2999999999997 10.499999999999984, 106.3999999999997 10.499999999999984, 106.3999999999997 10.399999999999984, 106.2999999999997 10.399999999999984, 106.2999999999997 10.499999999999984))",454
1716,9730,106.3499999999997,10.349999999999984,106.35E_10.35N,"POLYGON ((106.2999999999997 10.399999999999984, 106.3999999999997 10.399999999999984, 106.3999999999997 10.299999999999985, 106.2999999999997 10.299999999999985, 106.2999999999997 10.399999999999984))",672
1717,9731,106.3499999999997,10.249999999999986,106.35E_10.25N,"POLYGON ((106.2999999999997 10.299999999999985, 106.3999999999997 10.299999999999985, 106.3999999999997 10.199999999999985, 106.2999999999997 10.199999999999985, 106.2999999999997 10.299999999999985))",85
1718,9732,106.3499999999997,10.149999999999988,106.35E_10.15N,"POLYGON ((106.2999999999997 10.199999999999985, 106.3999999999997 10.199999999999985, 106.3999999999997 10.099999999999985, 106.2999999999997 10.099999999999985, 106.2999999999997 10.199999999999985))",2
1719,9733,106.3499999999997,10.049999999999986,106.35E_10.05N,"POLYGON ((106.2999999999997 10.099999999999985, 106.3999999999997 10.099999999999985, 106.3999999999997 9.999999999999986, 106.2999999999997 9.999999999999986, 106.2999999999997 10.099999999999985))",0
1720,9734,106.3499999999997,9.949999999999987,106.35E_9.95N,"POLYGON ((106.2999999999997 9.999999999999986, 106.3999999999997 9.999999999999986, 106.3999999999997 9.899999999999986, 106.2999999999997 9.899999999999986, 106.2999999999997 9.999999999999986))",114
1721,9735,106.3499999999997,9.849999999999987,106.35E_9.85N,"POLYGON ((106.2999999999997 9.899999999999986, 106.3999999999997 9.899999999999986, 106.3999999999997 9.799999999999986, 106.2999999999997 9.799999999999986, 106.2999999999997 9.899999999999986))",2
1722,9736,106.3499999999997,9.749999999999988,106.35E_9.75N,"POLYGON ((106.2999999999997 9.799999999999986, 106.3999999999997 9.799999999999986, 106.3999999999997 9.699999999999987, 106.2999999999997 9.699999999999987, 106.2999999999997 9.799999999999986))",0
1723,9737,106.3499999999997,9.649999999999988,106.35E_9.65N,"POLYGON ((106.2999999999997 9.699999999999987, 106.3999999999997 9.699999999999987, 106.3999999999997 9.599999999999987, 106.2999999999997 9.599999999999987, 106.2999999999997 9.699999999999987))",6
1724,9738,106.3499999999997,9.549999999999986,106.35E_9.55N,"POLYGON ((106.2999999999997 9.599999999999987, 106.3999999999997 9.599999999999987, 106.3999999999997 9.499999999999988, 106.2999999999997 9.499999999999988, 106.2999999999997 9.599999999999987))",0
1725,9785,106.4499999999997,22.94999999999994,106.45E_22.95N,"POLYGON ((106.3999999999997 22.99999999999994, 106.49999999999969 22.99999999999994, 106.49999999999969 22.899999999999938, 106.3999999999997 22.899999999999938, 106.3999999999997 22.99999999999994))",0
1726,9786,106.4499999999997,22.849999999999945,106.45E_22.85N,"POLYGON ((106.3999999999997 22.89999999999994, 106.49999999999969 22.89999999999994, 106.49999999999969 22.79999999999994, 106.3999999999997 22.79999999999994, 106.3999999999997 22.89999999999994))",0
1727,9787,106.4499999999997,22.74999999999994,106.45E_22.75N,"POLYGON ((106.3999999999997 22.79999999999994, 106.49999999999969 22.79999999999994, 106.49999999999969 22.69999999999994, 106.3999999999997 22.69999999999994, 106.3999999999997 22.79999999999994))",0
1728,9788,106.4499999999997,22.649999999999938,106.45E_22.65N,"POLYGON ((106.3999999999997 22.69999999999994, 106.49999999999969 22.69999999999994, 106.49999999999969 22.599999999999937, 106.3999999999997 22.599999999999937, 106.3999999999997 22.69999999999994))",0
1729,9789,106.4499999999997,22.54999999999994,106.45E_22.55N,"POLYGON ((106.3999999999997 22.59999999999994, 106.49999999999969 22.59999999999994, 106.49999999999969 22.49999999999994, 106.3999999999997 22.49999999999994, 106.3999999999997 22.59999999999994))",0
1730,9790,106.4499999999997,22.449999999999942,106.45E_22.45N,"POLYGON ((106.3999999999997 22.499999999999943, 106.49999999999969 22.499999999999943, 106.49999999999969 22.39999999999994, 106.3999999999997 22.39999999999994, 106.3999999999997 22.499999999999943))",0
1731,9791,106.4499999999997,22.349999999999945,106.45E_22.35N,"POLYGON ((106.3999999999997 22.39999999999994, 106.49999999999969 22.39999999999994, 106.49999999999969 22.29999999999994, 106.3999999999997 22.29999999999994, 106.3999999999997 22.39999999999994))",1
1732,9792,106.4499999999997,22.24999999999994,106.45E_22.25N,"POLYGON ((106.3999999999997 22.29999999999994, 106.49999999999969 22.29999999999994, 106.49999999999969 22.19999999999994, 106.3999999999997 22.19999999999994, 106.3999999999997 22.29999999999994))",0
1733,9793,106.4499999999997,22.14999999999994,106.45E_22.15N,"POLYGON ((106.3999999999997 22.199999999999942, 106.49999999999969 22.199999999999942, 106.49999999999969 22.09999999999994, 106.3999999999997 22.09999999999994, 106.3999999999997 22.199999999999942))",0
1734,9794,106.4499999999997,22.04999999999994,106.45E_22.05N,"POLYGON ((106.3999999999997 22.099999999999945, 106.49999999999969 22.099999999999945, 106.49999999999969 21.999999999999943, 106.3999999999997 21.999999999999943, 106.3999999999997 22.099999999999945))",0
1735,9795,106.4499999999997,21.949999999999942,106.45E_21.95N,"POLYGON ((106.3999999999997 21.999999999999943, 106.49999999999969 21.999999999999943, 106.49999999999969 21.89999999999994, 106.3999999999997 21.89999999999994, 106.3999999999997 21.999999999999943))",0
1736,9796,106.4499999999997,21.849999999999945,106.45E_21.85N,"POLYGON ((106.3999999999997 21.89999999999994, 106.49999999999969 21.89999999999994, 106.49999999999969 21.79999999999994, 106.3999999999997 21.79999999999994, 106.3999999999997 21.89999999999994))",1
1737,9797,106.4499999999997,21.749999999999943,106.45E_21.75N,"POLYGON ((106.3999999999997 21.799999999999944, 106.49999999999969 21.799999999999944, 106.49999999999969 21.699999999999942, 106.3999999999997 21.699999999999942, 106.3999999999997 21.799999999999944))",0
1738,9798,106.4499999999997,21.649999999999945,106.45E_21.65N,"POLYGON ((106.3999999999997 21.699999999999946, 106.49999999999969 21.699999999999946, 106.49999999999969 21.599999999999945, 106.3999999999997 21.599999999999945, 106.3999999999997 21.699999999999946))",0
1739,9799,106.4499999999997,21.549999999999944,106.45E_21.55N,"POLYGON ((106.3999999999997 21.599999999999945, 106.49999999999969 21.599999999999945, 106.49999999999969 21.499999999999943, 106.3999999999997 21.499999999999943, 106.3999999999997 21.599999999999945))",4
1740,9800,106.4499999999997,21.449999999999942,106.45E_21.45N,"POLYGON ((106.3999999999997 21.499999999999943, 106.49999999999969 21.499999999999943, 106.49999999999969 21.39999999999994, 106.3999999999997 21.39999999999994, 106.3999999999997 21.499999999999943))",0
1741,9801,106.4499999999997,21.349999999999945,106.45E_21.35N,"POLYGON ((106.3999999999997 21.399999999999945, 106.49999999999969 21.399999999999945, 106.49999999999969 21.299999999999944, 106.3999999999997 21.299999999999944, 106.3999999999997 21.399999999999945))",12
1742,9802,106.4499999999997,21.249999999999947,106.45E_21.25N,"POLYGON ((106.3999999999997 21.299999999999947, 106.49999999999969 21.299999999999947, 106.49999999999969 21.199999999999946, 106.3999999999997 21.199999999999946, 106.3999999999997 21.299999999999947))",0
1743,9803,106.4499999999997,21.149999999999945,106.45E_21.15N,"POLYGON ((106.3999999999997 21.199999999999946, 106.49999999999969 21.199999999999946, 106.49999999999969 21.099999999999945, 106.3999999999997 21.099999999999945, 106.3999999999997 21.199999999999946))",64
1744,9804,106.4499999999997,21.049999999999944,106.45E_21.05N,"POLYGON ((106.3999999999997 21.099999999999945, 106.49999999999969 21.099999999999945, 106.49999999999969 20.999999999999943, 106.3999999999997 20.999999999999943, 106.3999999999997 21.099999999999945))",6
1745,9805,106.4499999999997,20.949999999999942,106.45E_20.95N,"POLYGON ((106.3999999999997 20.999999999999947, 106.49999999999969 20.999999999999947, 106.49999999999969 20.899999999999945, 106.3999999999997 20.899999999999945, 106.3999999999997 20.999999999999947))",65
1746,9806,106.4499999999997,20.849999999999948,106.45E_20.85N,"POLYGON ((106.3999999999997 20.89999999999995, 106.49999999999969 20.89999999999995, 106.49999999999969 20.799999999999947, 106.3999999999997 20.799999999999947, 106.3999999999997 20.89999999999995))",13
1747,9807,106.4499999999997,20.749999999999947,106.45E_20.75N,"POLYGON ((106.3999999999997 20.799999999999947, 106.49999999999969 20.799999999999947, 106.49999999999969 20.699999999999946, 106.3999999999997 20.699999999999946, 106.3999999999997 20.799999999999947))",0
1748,9808,106.4499999999997,20.64999999999995,106.45E_20.65N,"POLYGON ((106.3999999999997 20.699999999999946, 106.49999999999969 20.699999999999946, 106.49999999999969 20.599999999999945, 106.3999999999997 20.599999999999945, 106.3999999999997 20.699999999999946))",0
1749,9809,106.4499999999997,20.549999999999944,106.45E_20.55N,"POLYGON ((106.3999999999997 20.599999999999948, 106.49999999999969 20.599999999999948, 106.49999999999969 20.499999999999947, 106.3999999999997 20.499999999999947, 106.3999999999997 20.599999999999948))",0
1750,9810,106.4499999999997,20.449999999999953,106.45E_20.45N,"POLYGON ((106.3999999999997 20.49999999999995, 106.49999999999969 20.49999999999995, 106.49999999999969 20.39999999999995, 106.3999999999997 20.39999999999995, 106.3999999999997 20.49999999999995))",5
1751,9811,106.4499999999997,20.349999999999948,106.45E_20.35N,"POLYGON ((106.3999999999997 20.39999999999995, 106.49999999999969 20.39999999999995, 106.49999999999969 20.299999999999947, 106.3999999999997 20.299999999999947, 106.3999999999997 20.39999999999995))",25
1752,9812,106.4499999999997,20.249999999999943,106.45E_20.25N,"POLYGON ((106.3999999999997 20.299999999999947, 106.49999999999969 20.299999999999947, 106.49999999999969 20.199999999999946, 106.3999999999997 20.199999999999946, 106.3999999999997 20.299999999999947))",1
1753,9813,106.4499999999997,20.14999999999995,106.45E_20.15N,"POLYGON ((106.3999999999997 20.19999999999995, 106.49999999999969 20.19999999999995, 106.49999999999969 20.099999999999948, 106.3999999999997 20.099999999999948, 106.3999999999997 20.19999999999995))",0
1754,9833,106.4499999999997,18.149999999999956,106.45E_18.15N,"POLYGON ((106.3999999999997 18.199999999999957, 106.49999999999969 18.199999999999957, 106.49999999999969 18.099999999999955, 106.3999999999997 18.099999999999955, 106.3999999999997 18.199999999999957))",11
1755,9834,106.4499999999997,18.049999999999958,106.45E_18.05N,"POLYGON ((106.3999999999997 18.09999999999996, 106.49999999999969 18.09999999999996, 106.49999999999969 17.999999999999957, 106.3999999999997 17.999999999999957, 106.3999999999997 18.09999999999996))",599
1756,9835,106.4499999999997,17.949999999999957,106.45E_17.95N,"POLYGON ((106.3999999999997 17.999999999999957, 106.49999999999969 17.999999999999957, 106.49999999999969 17.899999999999956, 106.3999999999997 17.899999999999956, 106.3999999999997 17.999999999999957))",90
1757,9836,106.4499999999997,17.84999999999996,106.45E_17.85N,"POLYGON ((106.3999999999997 17.899999999999956, 106.49999999999969 17.899999999999956, 106.49999999999969 17.799999999999955, 106.3999999999997 17.799999999999955, 106.3999999999997 17.899999999999956))",25
1758,9837,106.4499999999997,17.749999999999957,106.45E_17.75N,"POLYGON ((106.3999999999997 17.799999999999958, 106.49999999999969 17.799999999999958, 106.49999999999969 17.699999999999957, 106.3999999999997 17.699999999999957, 106.3999999999997 17.799999999999958))",0
1759,9838,106.4499999999997,17.64999999999996,106.45E_17.65N,"POLYGON ((106.3999999999997 17.69999999999996, 106.49999999999969 17.69999999999996, 106.49999999999969 17.59999999999996, 106.3999999999997 17.59999999999996, 106.3999999999997 17.69999999999996))",92
1760,9839,106.4499999999997,17.549999999999958,106.45E_17.55N,"POLYGON ((106.3999999999997 17.59999999999996, 106.49999999999969 17.59999999999996, 106.49999999999969 17.499999999999957, 106.3999999999997 17.499999999999957, 106.3999999999997 17.59999999999996))",4
1761,9840,106.4499999999997,17.449999999999957,106.45E_17.45N,"POLYGON ((106.3999999999997 17.499999999999957, 106.49999999999969 17.499999999999957, 106.49999999999969 17.399999999999956, 106.3999999999997 17.399999999999956, 106.3999999999997 17.499999999999957))",0
1762,9841,106.4499999999997,17.349999999999962,106.45E_17.35N,"POLYGON ((106.3999999999997 17.39999999999996, 106.49999999999969 17.39999999999996, 106.49999999999969 17.299999999999958, 106.3999999999997 17.299999999999958, 106.3999999999997 17.39999999999996))",0
1763,9842,106.4499999999997,17.24999999999996,106.45E_17.25N,"POLYGON ((106.3999999999997 17.29999999999996, 106.49999999999969 17.29999999999996, 106.49999999999969 17.19999999999996, 106.3999999999997 17.19999999999996, 106.3999999999997 17.29999999999996))",3
1764,9843,106.4499999999997,17.14999999999996,106.45E_17.15N,"POLYGON ((106.3999999999997 17.19999999999996, 106.49999999999969 17.19999999999996, 106.49999999999969 17.09999999999996, 106.3999999999997 17.09999999999996, 106.3999999999997 17.19999999999996))",1
1765,9844,106.4499999999997,17.049999999999958,106.45E_17.05N,"POLYGON ((106.3999999999997 17.09999999999996, 106.49999999999969 17.09999999999996, 106.49999999999969 16.999999999999957, 106.3999999999997 16.999999999999957, 106.3999999999997 17.09999999999996))",0
1766,9845,106.4499999999997,16.949999999999957,106.45E_16.95N,"POLYGON ((106.3999999999997 16.99999999999996, 106.49999999999969 16.99999999999996, 106.49999999999969 16.89999999999996, 106.3999999999997 16.89999999999996, 106.3999999999997 16.99999999999996))",0
1767,9895,106.44999999999968,11.949999999999978,106.45E_11.95N,"POLYGON ((106.3999999999997 11.999999999999979, 106.49999999999969 11.999999999999979, 106.49999999999969 11.899999999999979, 106.3999999999997 11.899999999999979, 106.3999999999997 11.999999999999979))",0
1768,9896,106.44999999999968,11.84999999999998,106.45E_11.85N,"POLYGON ((106.3999999999997 11.899999999999979, 106.49999999999969 11.899999999999979, 106.49999999999969 11.79999999999998, 106.3999999999997 11.79999999999998, 106.3999999999997 11.899999999999979))",3
1769,9897,106.44999999999968,11.74999999999998,106.45E_11.75N,"POLYGON ((106.3999999999997 11.79999999999998, 106.49999999999969 11.79999999999998, 106.49999999999969 11.69999999999998, 106.3999999999997 11.69999999999998, 106.3999999999997 11.79999999999998))",0
1770,9898,106.44999999999968,11.649999999999983,106.45E_11.65N,"POLYGON ((106.3999999999997 11.69999999999998, 106.49999999999969 11.69999999999998, 106.49999999999969 11.59999999999998, 106.3999999999997 11.59999999999998, 106.3999999999997 11.69999999999998))",1
1771,9899,106.44999999999968,11.54999999999998,106.45E_11.55N,"POLYGON ((106.3999999999997 11.59999999999998, 106.49999999999969 11.59999999999998, 106.49999999999969 11.49999999999998, 106.3999999999997 11.49999999999998, 106.3999999999997 11.59999999999998))",0
1772,9900,106.44999999999968,11.449999999999982,106.45E_11.45N,"POLYGON ((106.3999999999997 11.49999999999998, 106.49999999999969 11.49999999999998, 106.49999999999969 11.39999999999998, 106.3999999999997 11.39999999999998, 106.3999999999997 11.49999999999998))",5
1773,9901,106.44999999999968,11.349999999999984,106.45E_11.35N,"POLYGON ((106.3999999999997 11.39999999999998, 106.49999999999969 11.39999999999998, 106.49999999999969 11.299999999999981, 106.3999999999997 11.299999999999981, 106.3999999999997 11.39999999999998))",196
1774,9902,106.44999999999968,11.24999999999998,106.45E_11.25N,"POLYGON ((106.3999999999997 11.299999999999981, 106.49999999999969 11.299999999999981, 106.49999999999969 11.199999999999982, 106.3999999999997 11.199999999999982, 106.3999999999997 11.299999999999981))",5
1775,9903,106.44999999999968,11.149999999999983,106.45E_11.15N,"POLYGON ((106.3999999999997 11.199999999999982, 106.49999999999969 11.199999999999982, 106.49999999999969 11.099999999999982, 106.3999999999997 11.099999999999982, 106.3999999999997 11.199999999999982))",29
1776,9904,106.44999999999968,11.049999999999983,106.45E_11.05N,"POLYGON ((106.3999999999997 11.099999999999982, 106.49999999999969 11.099999999999982, 106.49999999999969 10.999999999999982, 106.3999999999997 10.999999999999982, 106.3999999999997 11.099999999999982))",14
1777,9905,106.44999999999968,10.949999999999983,106.45E_10.95N,"POLYGON ((106.3999999999997 10.999999999999982, 106.49999999999969 10.999999999999982, 106.49999999999969 10.899999999999983, 106.3999999999997 10.899999999999983, 106.3999999999997 10.999999999999982))",20
1778,9906,106.44999999999968,10.849999999999985,106.45E_10.85N,"POLYGON ((106.3999999999997 10.899999999999983, 106.49999999999969 10.899999999999983, 106.49999999999969 10.799999999999983, 106.3999999999997 10.799999999999983, 106.3999999999997 10.899999999999983))",3
1779,9907,106.44999999999968,10.749999999999982,106.45E_10.75N,"POLYGON ((106.3999999999997 10.799999999999983, 106.49999999999969 10.799999999999983, 106.49999999999969 10.699999999999983, 106.3999999999997 10.699999999999983, 106.3999999999997 10.799999999999983))",4
1780,9908,106.44999999999968,10.649999999999984,106.45E_10.65N,"POLYGON ((106.3999999999997 10.699999999999983, 106.49999999999969 10.699999999999983, 106.49999999999969 10.599999999999984, 106.3999999999997 10.599999999999984, 106.3999999999997 10.699999999999983))",292
1781,9909,106.44999999999968,10.549999999999985,106.45E_10.55N,"POLYGON ((106.3999999999997 10.599999999999984, 106.49999999999969 10.599999999999984, 106.49999999999969 10.499999999999984, 106.3999999999997 10.499999999999984, 106.3999999999997 10.599999999999984))",90
1782,9910,106.44999999999968,10.449999999999985,106.45E_10.45N,"POLYGON ((106.3999999999997 10.499999999999984, 106.49999999999969 10.499999999999984, 106.49999999999969 10.399999999999984, 106.3999999999997 10.399999999999984, 106.3999999999997 10.499999999999984))",3
1783,9911,106.44999999999968,10.349999999999984,106.45E_10.35N,"POLYGON ((106.3999999999997 10.399999999999984, 106.49999999999969 10.399999999999984, 106.49999999999969 10.299999999999985, 106.3999999999997 10.299999999999985, 106.3999999999997 10.399999999999984))",252
1784,9912,106.44999999999968,10.249999999999986,106.45E_10.25N,"POLYGON ((106.3999999999997 10.299999999999985, 106.49999999999969 10.299999999999985, 106.49999999999969 10.199999999999985, 106.3999999999997 10.199999999999985, 106.3999999999997 10.299999999999985))",21
1785,9913,106.44999999999968,10.149999999999988,106.45E_10.15N,"POLYGON ((106.3999999999997 10.199999999999985, 106.49999999999969 10.199999999999985, 106.49999999999969 10.099999999999985, 106.3999999999997 10.099999999999985, 106.3999999999997 10.199999999999985))",6
1786,9914,106.44999999999968,10.049999999999986,106.45E_10.05N,"POLYGON ((106.3999999999997 10.099999999999985, 106.49999999999969 10.099999999999985, 106.49999999999969 9.999999999999986, 106.3999999999997 9.999999999999986, 106.3999999999997 10.099999999999985))",3
1787,9915,106.44999999999968,9.949999999999987,106.45E_9.95N,"POLYGON ((106.3999999999997 9.999999999999986, 106.49999999999969 9.999999999999986, 106.49999999999969 9.899999999999986, 106.3999999999997 9.899999999999986, 106.3999999999997 9.999999999999986))",7
1788,9916,106.44999999999968,9.849999999999987,106.45E_9.85N,"POLYGON ((106.3999999999997 9.899999999999986, 106.49999999999969 9.899999999999986, 106.49999999999969 9.799999999999986, 106.3999999999997 9.799999999999986, 106.3999999999997 9.899999999999986))",0
1789,9917,106.44999999999968,9.749999999999988,106.45E_9.75N,"POLYGON ((106.3999999999997 9.799999999999986, 106.49999999999969 9.799999999999986, 106.49999999999969 9.699999999999987, 106.3999999999997 9.699999999999987, 106.3999999999997 9.799999999999986))",0
1790,9918,106.44999999999968,9.649999999999988,106.45E_9.65N,"POLYGON ((106.3999999999997 9.699999999999987, 106.49999999999969 9.699999999999987, 106.49999999999969 9.599999999999987, 106.3999999999997 9.599999999999987, 106.3999999999997 9.699999999999987))",65
1791,9919,106.44999999999968,9.549999999999986,106.45E_9.55N,"POLYGON ((106.3999999999997 9.599999999999987, 106.49999999999969 9.599999999999987, 106.49999999999969 9.499999999999988, 106.3999999999997 9.499999999999988, 106.3999999999997 9.599999999999987))",0
1792,9966,106.54999999999967,22.94999999999994,106.55E_22.95N,"POLYGON ((106.49999999999969 22.99999999999994, 106.59999999999968 22.99999999999994, 106.59999999999968 22.899999999999938, 106.49999999999969 22.899999999999938, 106.49999999999969 22.99999999999994))",6
1793,9967,106.54999999999967,22.849999999999945,106.55E_22.85N,"POLYGON ((106.49999999999969 22.89999999999994, 106.59999999999968 22.89999999999994, 106.59999999999968 22.79999999999994, 106.49999999999969 22.79999999999994, 106.49999999999969 22.89999999999994))",0
1794,9968,106.54999999999967,22.74999999999994,106.55E_22.75N,"POLYGON ((106.49999999999969 22.79999999999994, 106.59999999999968 22.79999999999994, 106.59999999999968 22.69999999999994, 106.49999999999969 22.69999999999994, 106.49999999999969 22.79999999999994))",0
1795,9969,106.54999999999967,22.649999999999938,106.55E_22.65N,"POLYGON ((106.49999999999969 22.69999999999994, 106.59999999999968 22.69999999999994, 106.59999999999968 22.599999999999937, 106.49999999999969 22.599999999999937, 106.49999999999969 22.69999999999994))",1
1796,9970,106.54999999999967,22.54999999999994,106.55E_22.55N,"POLYGON ((106.49999999999969 22.59999999999994, 106.59999999999968 22.59999999999994, 106.59999999999968 22.49999999999994, 106.49999999999969 22.49999999999994, 106.49999999999969 22.59999999999994))",0
1797,9971,106.54999999999967,22.449999999999942,106.55E_22.45N,"POLYGON ((106.49999999999969 22.499999999999943, 106.59999999999968 22.499999999999943, 106.59999999999968 22.39999999999994, 106.49999999999969 22.39999999999994, 106.49999999999969 22.499999999999943))",24
1798,9972,106.54999999999967,22.349999999999945,106.55E_22.35N,"POLYGON ((106.49999999999969 22.39999999999994, 106.59999999999968 22.39999999999994, 106.59999999999968 22.29999999999994, 106.49999999999969 22.29999999999994, 106.49999999999969 22.39999999999994))",2
1799,9973,106.54999999999967,22.24999999999994,106.55E_22.25N,"POLYGON ((106.49999999999969 22.29999999999994, 106.59999999999968 22.29999999999994, 106.59999999999968 22.19999999999994, 106.49999999999969 22.19999999999994, 106.49999999999969 22.29999999999994))",0
1800,9974,106.54999999999967,22.14999999999994,106.55E_22.15N,"POLYGON ((106.49999999999969 22.199999999999942, 106.59999999999968 22.199999999999942, 106.59999999999968 22.09999999999994, 106.49999999999969 22.09999999999994, 106.49999999999969 22.199999999999942))",91
1801,9975,106.54999999999967,22.04999999999994,106.55E_22.05N,"POLYGON ((106.49999999999969 22.099999999999945, 106.59999999999968 22.099999999999945, 106.59999999999968 21.999999999999943, 106.49999999999969 21.999999999999943, 106.49999999999969 22.099999999999945))",0
1802,9976,106.54999999999967,21.949999999999942,106.55E_21.95N,"POLYGON ((106.49999999999969 21.999999999999943, 106.59999999999968 21.999999999999943, 106.59999999999968 21.89999999999994, 106.49999999999969 21.89999999999994, 106.49999999999969 21.999999999999943))",0
1803,9977,106.54999999999967,21.849999999999945,106.55E_21.85N,"POLYGON ((106.49999999999969 21.89999999999994, 106.59999999999968 21.89999999999994, 106.59999999999968 21.79999999999994, 106.49999999999969 21.79999999999994, 106.49999999999969 21.89999999999994))",0
1804,9978,106.54999999999967,21.749999999999943,106.55E_21.75N,"POLYGON ((106.49999999999969 21.799999999999944, 106.59999999999968 21.799999999999944, 106.59999999999968 21.699999999999942, 106.49999999999969 21.699999999999942, 106.49999999999969 21.799999999999944))",2
1805,9979,106.54999999999967,21.649999999999945,106.55E_21.65N,"POLYGON ((106.49999999999969 21.699999999999946, 106.59999999999968 21.699999999999946, 106.59999999999968 21.599999999999945, 106.49999999999969 21.599999999999945, 106.49999999999969 21.699999999999946))",5
1806,9980,106.54999999999967,21.549999999999944,106.55E_21.55N,"POLYGON ((106.49999999999969 21.599999999999945, 106.59999999999968 21.599999999999945, 106.59999999999968 21.499999999999943, 106.49999999999969 21.499999999999943, 106.49999999999969 21.599999999999945))",2
1807,9981,106.54999999999967,21.449999999999942,106.55E_21.45N,"POLYGON ((106.49999999999969 21.499999999999943, 106.59999999999968 21.499999999999943, 106.59999999999968 21.39999999999994, 106.49999999999969 21.39999999999994, 106.49999999999969 21.499999999999943))",1
1808,9982,106.54999999999967,21.349999999999945,106.55E_21.35N,"POLYGON ((106.49999999999969 21.399999999999945, 106.59999999999968 21.399999999999945, 106.59999999999968 21.299999999999944, 106.49999999999969 21.299999999999944, 106.49999999999969 21.399999999999945))",17
1809,9983,106.54999999999967,21.249999999999947,106.55E_21.25N,"POLYGON ((106.49999999999969 21.299999999999947, 106.59999999999968 21.299999999999947, 106.59999999999968 21.199999999999946, 106.49999999999969 21.199999999999946, 106.49999999999969 21.299999999999947))",0
1810,9984,106.54999999999967,21.149999999999945,106.55E_21.15N,"POLYGON ((106.49999999999969 21.199999999999946, 106.59999999999968 21.199999999999946, 106.59999999999968 21.099999999999945, 106.49999999999969 21.099999999999945, 106.49999999999969 21.199999999999946))",1
1811,9985,106.54999999999967,21.049999999999944,106.55E_21.05N,"POLYGON ((106.49999999999969 21.099999999999945, 106.59999999999968 21.099999999999945, 106.59999999999968 20.999999999999943, 106.49999999999969 20.999999999999943, 106.49999999999969 21.099999999999945))",81
1812,9986,106.54999999999967,20.949999999999942,106.55E_20.95N,"POLYGON ((106.49999999999969 20.999999999999947, 106.59999999999968 20.999999999999947, 106.59999999999968 20.899999999999945, 106.49999999999969 20.899999999999945, 106.49999999999969 20.999999999999947))",0
1813,9987,106.54999999999967,20.849999999999948,106.55E_20.85N,"POLYGON ((106.49999999999969 20.89999999999995, 106.59999999999968 20.89999999999995, 106.59999999999968 20.799999999999947, 106.49999999999969 20.799999999999947, 106.49999999999969 20.89999999999995))",4
1814,9988,106.54999999999967,20.749999999999947,106.55E_20.75N,"POLYGON ((106.49999999999969 20.799999999999947, 106.59999999999968 20.799999999999947, 106.59999999999968 20.699999999999946, 106.49999999999969 20.699999999999946, 106.49999999999969 20.799999999999947))",0
1815,9989,106.54999999999967,20.64999999999995,106.55E_20.65N,"POLYGON ((106.49999999999969 20.699999999999946, 106.59999999999968 20.699999999999946, 106.59999999999968 20.599999999999945, 106.49999999999969 20.599999999999945, 106.49999999999969 20.699999999999946))",24
1816,9990,106.54999999999967,20.549999999999944,106.55E_20.55N,"POLYGON ((106.49999999999969 20.599999999999948, 106.59999999999968 20.599999999999948, 106.59999999999968 20.499999999999947, 106.49999999999969 20.499999999999947, 106.49999999999969 20.599999999999948))",0
1817,9991,106.54999999999967,20.449999999999953,106.55E_20.45N,"POLYGON ((106.49999999999969 20.49999999999995, 106.59999999999968 20.49999999999995, 106.59999999999968 20.39999999999995, 106.49999999999969 20.39999999999995, 106.49999999999969 20.49999999999995))",0
1818,9992,106.54999999999967,20.349999999999948,106.55E_20.35N,"POLYGON ((106.49999999999969 20.39999999999995, 106.59999999999968 20.39999999999995, 106.59999999999968 20.299999999999947, 106.49999999999969 20.299999999999947, 106.49999999999969 20.39999999999995))",3
1819,9993,106.54999999999967,20.249999999999943,106.55E_20.25N,"POLYGON ((106.49999999999969 20.299999999999947, 106.59999999999968 20.299999999999947, 106.59999999999968 20.199999999999946, 106.49999999999969 20.199999999999946, 106.49999999999969 20.299999999999947))",3
1820,9994,106.54999999999967,20.14999999999995,106.55E_20.15N,"POLYGON ((106.49999999999969 20.19999999999995, 106.59999999999968 20.19999999999995, 106.59999999999968 20.099999999999948, 106.49999999999969 20.099999999999948, 106.49999999999969 20.19999999999995))",0
1821,10016,106.54999999999967,17.949999999999957,106.55E_17.95N,"POLYGON ((106.49999999999969 17.999999999999957, 106.59999999999968 17.999999999999957, 106.59999999999968 17.899999999999956, 106.49999999999969 17.899999999999956, 106.49999999999969 17.999999999999957))",9
