typhoon_name,grid_point_id,typhoon_year_x,wind_speed,track_distance,total_buildings_x,total_buildings_damaged,perc_dmg_grid,typhoon_year_y,rainfall_max_6h,rainfall_max_24h,Centroid,IWI,total_buildings,id,with_coast,coast_length,mean_altitude,mean_slope
YASA,2280,2020,15.47708444719247,118.87663382007794,959.0,4.0,0.002390355466546,2020,1.05,0.4833333333333333,178.75E_-17.75N,79.3,959,2280,1,77408.94416950564,15.931167826759474,22.90918619980961
ANA,2280,2021,28.37476197632294,64.69204469899388,959.0,13.0,0.0077686552662746,2021,4.65,2.004166666666667,178.75E_-17.75N,79.3,959,2280,1,77408.94416950564,15.931167826759474,22.90918619980961
TOMAS,2281,2010,31.132639573284976,84.12872707441008,0.0,0.0,0.0,2010,0.85,0.225,178.75E_-17.85N,79.3,21,2281,1,2149.133197102481,67.14737654320987,33.18725156075123
EVAN,2281,2012,21.87770477618105,150.97513983648653,0.0,0.0,0.0,2012,0.175,0.0520833333333333,178.75E_-17.85N,79.3,21,2281,1,2149.133197102481,67.14737654320987,33.18725156075123
WINSTON,2281,2016,58.78335390249213,50.3027440073557,21.0,682.0,0.0089245753367759,2016,0.0249999999999999,0.0083333333333333,178.75E_-17.85N,79.3,21,2281,1,2149.133197102481,67.14737654320987,33.18725156075123
GITA,2281,2018,0.0,339.9913718431451,0.0,0.0,0.0,2018,0.0,0.0,178.75E_-17.85N,79.3,21,2281,1,2149.133197102481,67.14737654320987,33.18725156075123
SARAI,2281,2019,21.74523568450733,214.15810034542343,21.0,3.4,4.449201780797375e-05,2019,2.083333333333333,1.1875,178.75E_-17.85N,79.3,21,2281,1,2149.133197102481,67.14737654320987,33.18725156075123
TINO,2281,2020,0.0,303.717879743416,21.0,0.0,0.0,2020,1.85,0.7020833333333334,178.75E_-17.85N,79.3,21,2281,1,2149.133197102481,67.14737654320987,33.18725156075123
HAROLD,2281,2020,18.978731030216764,143.0582185213828,21.0,313.0,0.0040958828158517,2020,1.625,0.6520833333333333,178.75E_-17.85N,79.3,21,2281,1,2149.133197102481,67.14737654320987,33.18725156075123
YASA,2281,2020,14.246732260147128,127.88535591951184,21.0,4.0,5.234355036232205e-05,2020,2.075,0.7875,178.75E_-17.85N,79.3,21,2281,1,2149.133197102481,67.14737654320987,33.18725156075123
ANA,2281,2021,27.88990119076509,62.79375898762066,21.0,13.0,0.0001701165386775,2021,2.908333333333333,1.5104166666666667,178.75E_-17.85N,79.3,21,2281,1,2149.133197102481,67.14737654320987,33.18725156075123
TOMAS,2282,2010,30.90923828524904,84.46553809504617,0.0,0.0,0.0,2010,0.6,0.15,178.75E_-17.95N,79.3,22,2282,1,4391.626925355655,0.0,0.0
EVAN,2282,2012,20.95903411044603,158.5212465843302,0.0,0.0,0.0,2012,0.1583333333333333,0.0458333333333333,178.75E_-17.95N,79.3,22,2282,1,4391.626925355655,0.0,0.0
WINSTON,2282,2016,51.52822454969047,61.35705335478246,22.0,682.0,0.0093495551147176,2016,0.0333333333333333,0.0083333333333333,178.75E_-17.95N,79.3,22,2282,1,4391.626925355655,0.0,0.0
GITA,2282,2018,0.0,328.91975901349514,0.0,0.0,0.0,2018,0.0,0.0,178.75E_-17.95N,79.3,22,2282,1,4391.626925355655,0.0,0.0
SARAI,2282,2019,22.50496465742542,204.916328187253,22.0,3.4,4.661068532263917e-05,2019,2.0666666666666664,1.4208333333333334,178.75E_-17.95N,79.3,22,2282,1,4391.626925355655,0.0,0.0
TINO,2282,2020,0.0,314.1844246314467,22.0,0.0,0.0,2020,2.475,0.9104166666666668,178.75E_-17.95N,79.3,22,2282,1,4391.626925355655,0.0,0.0
HAROLD,2282,2020,20.164494536849308,132.71316633879366,22.0,313.0,0.0042909248547017,2020,1.2833333333333332,0.6291666666666667,178.75E_-17.95N,79.3,22,2282,1,4391.626925355655,0.0,0.0
YASA,2282,2020,13.11916931494852,137.19805829665486,22.0,4.0,5.483610037957549e-05,2020,3.358333333333333,1.14375,178.75E_-17.95N,79.3,22,2282,1,4391.626925355655,0.0,0.0
ANA,2282,2021,27.094951201614688,58.49469676707884,22.0,13.0,0.0001782173262336,2021,2.1916666666666664,1.18125,178.75E_-17.95N,79.3,22,2282,1,4391.626925355655,0.0,0.0
TOMAS,2369,2010,38.49980292017625,83.43468626289365,920.0,32.333333333333336,0.0251385485015616,2010,2.6166666666666667,0.71875,178.85E_-16.55N,74.7,920,2369,1,48961.317488968576,0.0,0.0
EVAN,2369,2012,46.932690974262734,53.089611422184326,920.0,80.66666666666667,0.0627167911069888,2012,1.25,0.34375,178.85E_-16.55N,74.7,920,2369,1,48961.317488968576,0.0,0.0
WINSTON,2369,2016,34.251610030016586,90.41033648355896,920.0,1129.0,0.8777759152040138,2016,0.075,0.0291666666666666,178.85E_-16.55N,74.7,920,2369,1,48961.317488968576,0.0,0.0
GITA,2369,2018,0.0,484.8467732031723,0.0,0.0,0.0,2018,0.0166666666666666,0.0041666666666666,178.85E_-16.55N,74.7,920,2369,1,48961.317488968576,0.0,0.0
SARAI,2369,2019,0.0,341.33157373292687,920.0,1.3333333333333333,0.0010366411753221,2019,1.5166666666666666,0.5270833333333333,178.85E_-16.55N,74.7,920,2369,1,48961.317488968576,0.0,0.0
TINO,2369,2020,11.63693190951929,163.9267341884192,920.0,2.6666666666666665,0.0020732823506442,2020,3.1,1.00625,178.85E_-16.55N,74.7,920,2369,1,48961.317488968576,0.0,0.0
HAROLD,2369,2020,8.504550663920936,280.029483807151,0.0,0.0,0.0,2020,3.7,1.7125,178.85E_-16.55N,74.7,920,2369,1,48961.317488968576,0.0,0.0
YASA,2369,2020,57.843231663245696,2.4843662920318392,920.0,1547.0,1.2027629236675017,2020,1.3083333333333331,0.4208333333333333,178.85E_-16.55N,74.7,920,2369,1,48961.317488968576,0.0,0.0
ANA,2369,2021,23.557837631956986,109.47553723410104,920.0,62.0,0.048203814652479,2021,4.916666666666667,2.9416666666666664,178.85E_-16.55N,74.7,920,2369,1,48961.317488968576,0.0,0.0
TOMAS,2370,2010,38.50708013611587,82.22364600367996,458.0,32.333333333333336,0.0125146252322991,2010,1.3166666666666669,0.3875,178.85E_-16.65N,74.7,458,2370,1,10690.137137315276,0.0,0.0
EVAN,2370,2012,42.623888698092486,61.38515124125664,458.0,80.66666666666667,0.0312220547032618,2012,1.4666666666666668,0.4354166666666666,178.85E_-16.65N,74.7,458,2370,1,10690.137137315276,0.0,0.0
WINSTON,2370,2016,37.47924122111043,79.4514981067163,458.0,1129.0,0.4369797490906938,2016,0.075,0.03125,178.85E_-16.65N,74.7,458,2370,1,10690.137137315276,0.0,0.0
GITA,2370,2018,0.0,473.7733992398056,0.0,0.0,0.0,2018,0.025,0.00625,178.85E_-16.65N,74.7,458,2370,1,10690.137137315276,0.0,0.0
SARAI,2370,2019,0.0,335.6062827346032,458.0,1.3333333333333333,0.0005160670198886,2019,2.0333333333333337,0.6645833333333333,178.85E_-16.65N,74.7,458,2370,1,10690.137137315276,0.0,0.0
TINO,2370,2020,11.105892370678871,174.39327907644986,458.0,2.6666666666666665,0.0010321340397772,2020,1.4583333333333333,0.5833333333333334,178.85E_-16.65N,74.7,458,2370,1,10690.137137315276,0.0,0.0
HAROLD,2370,2020,9.003002677883577,270.2279742982955,0.0,0.0,0.0,2020,4.25,1.625,178.85E_-16.65N,74.7,458,2370,1,10690.137137315276,0.0,0.0
YASA,2370,2020,52.11303830055961,12.421414476342871,458.0,1547.0,0.598766759825778,2020,0.8250000000000001,0.2791666666666667,178.85E_-16.65N,74.7,458,2370,1,10690.137137315276,0.0,0.0
ANA,2370,2021,24.1603170387692,103.95485848835264,458.0,62.0,0.023997116424821,2021,4.191666666666666,2.7770833333333336,178.85E_-16.65N,74.7,458,2370,1,10690.137137315276,0.0,0.0
