index,typhoon_name,typhoon_year,event_level,grid_point_id,total_buildings_damaged,total_pop_affected,total_buildings,total_pop,perc_dmg_grid,perc_aff_pop_grid,track_id,wind_speed,track_distance,rainfall_max_6h,rainfall_max_24h,with_coast,coast_length,mean_elev,mean_slope,IWI
3654,EMILY,2005,ADM2,1072,0.0,0.0,6659.0,13930.951505762318,0.0,0.0,2005192N11318,0.0,461.30618409699497,1.7166666666666668,0.4479166666666667,0,0.0,833.7041766100629,17.386090883280517,33.4
3655,STAN,2005,ADM2,1072,0.0,0.0,6659.0,13930.951505762318,0.0,0.0,2005275N19274,0.0,1460.9753914355397,3.883333333333333,1.0354166666666669,0,0.0,833.7041766100629,17.386090883280517,33.4
3656,ALPHA,2005,ADM2,1072,0.0,0.0,6659.0,13930.951505762318,0.0,0.0,2005296N16293,17.10265235695723,7.922447230378157,3.658333333333333,1.1083333333333332,0,0.0,833.7041766100629,17.386090883280517,33.4
3657,ERNESTO,2006,ADM1,1072,5582.477383955352,15000.0,6659.0,13930.951505762318,0.0004876605737442,0.000379686472269,2006237N13298,8.029433885707533,201.90594888589143,3.125,1.65,0,0.0,833.7041766100629,17.386090883280517,33.4
3658,DEAN,2007,ADM1,1072,1486.4072602088893,3966.0,6659.0,13930.951505762318,6.081653154582089e-05,4.768464147496316e-05,2007225N12331,11.54004091950295,279.50746693854063,1.8166666666666669,0.68125,0,0.0,833.7041766100629,17.386090883280517,33.4
3659,NOEL,2007,ADM2,1072,0.0,0.0,6659.0,13930.951505762318,0.0,0.0,2007297N18300,13.047910832521426,39.18835691731441,5.558333333333334,3.6125,0,0.0,833.7041766100629,17.386090883280517,33.4
3660,OLGA,2007,ADM1,1072,0.0,0.0,6659.0,13930.951505762318,0.0,0.0,2007345N18298,11.572473183092807,17.59635240099164,1.0166666666666666,0.4229166666666666,0,0.0,833.7041766100629,17.386090883280517,33.4
3661,FAY,2008,ADM1,1072,82.45325195309019,220.0,6659.0,13930.951505762318,3.3735847050127577e-06,2.6451389623025453e-06,2008229N18293,15.353628060628596,18.204230646619006,2.1166666666666667,1.0708333333333333,0,0.0,833.7041766100629,17.386090883280517,33.4
3662,GUSTAV,2008,ADM1,1072,27917.691947485604,73006.0,6659.0,13930.951505762318,0.0016913181327923,0.0013530630280161,2008238N13293,13.183792307584303,94.28154828250554,4.616666666666666,3.272916666666667,0,0.0,833.7041766100629,17.386090883280517,33.4
3663,HANNA,2008,ADM2,1072,0.0,0.0,6659.0,13930.951505762318,0.0,0.0,2008241N19303,17.64038059960455,138.98613351487833,4.508333333333334,3.285416666666667,0,0.0,833.7041766100629,17.386090883280517,33.4
3664,IKE,2008,ADM2,1072,0.0,0.0,6659.0,13930.951505762318,0.0,0.0,2008245N17323,14.748502584680637,229.32446676722665,5.3500000000000005,2.233333333333333,0,0.0,833.7041766100629,17.386090883280517,33.4
3665,TOMAS,2010,ADM2,1072,0.0,0.0,6659.0,13930.951505762318,0.0,0.0,2010302N09306,12.225842631539308,173.19091446154474,5.633333333333333,3.5270833333333336,0,0.0,833.7041766100629,17.386090883280517,33.4
3666,EMILY,2011,ADM1,1072,0.0,0.0,6659.0,13930.951505762318,0.0,0.0,2011214N15299,9.470001757975645,152.8626183346789,1.1333333333333333,0.4458333333333333,0,0.0,833.7041766100629,17.386090883280517,33.4
3667,IRENE,2011,ADM1,1072,0.0,0.0,6659.0,13930.951505762318,0.0,0.0,2011233N15301,14.448212984646732,233.4108220490292,1.2416666666666667,0.4083333333333334,0,0.0,833.7041766100629,17.386090883280517,33.4
3668,ISAAC,2012,ADM1,1072,3017.6533835637456,8007.0,6659.0,13930.951505762318,0.0002381323445091,0.0001877542077778,2012234N16315,25.419755207864306,68.5044120747551,7.116666666666667,4.439583333333333,0,0.0,833.7041766100629,17.386090883280517,33.4
3669,SANDY,2012,ADM1,1072,75743.918391995,201850.0,6659.0,13930.951505762318,0.0056617774314187,0.0044447114619356,2012296N14283,0.0,411.2338489542324,6.341666666666666,3.252083333333333,0,0.0,833.7041766100629,17.386090883280517,33.4
3670,ERIKA,2015,ADM2,1072,0.0,0.0,6659.0,13930.951505762318,0.0,0.0,2015237N14315,0.0,453.2690842762252,5.4,1.9729166666666669,0,0.0,833.7041766100629,17.386090883280517,33.4
3671,MATTHEW,2016,ADM1,1072,0.0,0.0,6659.0,13930.951505762318,0.0,0.0,2016273N13300,18.455422291239262,205.5353390502769,4.341666666666667,3.497916666666667,0,0.0,833.7041766100629,17.386090883280517,33.4
3672,IRMA,2017,ADM1,1072,15025.980805924051,40092.0,6659.0,13930.951505762318,0.0006147898090607,0.0004820405058028,2017242N16333,22.359269977065715,249.54251286683768,4.6,1.6604166666666664,0,0.0,833.7041766100629,17.386090883280517,33.4
3673,LAURA,2020,ADM1,1072,16556.23820467163,44175.0,6659.0,13930.951505762318,0.0006774004742906,0.0005311318802714,2020233N14313,13.361307334141747,11.44033068840332,14.558333333333335,5.147916666666666,0,0.0,833.7041766100629,17.386090883280517,33.4
3674,ELSA,2021,ADM1,1072,0.0,0.0,6659.0,13930.951505762318,0.0,0.0,2021182N09317,7.964822806239487,191.47849524853268,13.116666666666667,3.2875,0,0.0,833.7041766100629,17.386090883280517,33.4
3675,LILI,2002,ADM1,941,93.69687721942066,250.0,6681.0,16230.224457408882,3.846284490947015e-06,3.5019469760497395e-06,2002265N10315,0.0,330.26268082500496,0.3083333333333333,0.0770833333333333,1,31556.288553361854,77.93759255990976,3.8236453161808153,33.4
3676,IVAN,2004,ADM2,941,0.0,0.0,6681.0,16230.224457408882,0.0,0.0,2004247N10332,0.0,420.92708740226215,1.8916666666666664,0.6937500000000001,1,31556.288553361854,77.93759255990976,3.8236453161808153,33.4
3677,JEANNE,2004,ADM1,941,119832.97284775166,315594.0,6681.0,16230.224457408882,0.0355337298930342,0.0327771694726615,2004258N16300,14.70816216842648,104.83704540697346,9.666666666666666,3.6520833333333336,1,31556.288553361854,77.93759255990976,3.8236453161808153,33.4
3678,DENNIS,2005,ADM1,941,0.0,0.0,6681.0,16230.224457408882,0.0,0.0,2005186N12299,0.0,315.1209101529107,2.7916666666666665,1.29375,1,31556.288553361854,77.93759255990976,3.8236453161808153,33.4
3679,EMILY,2005,ADM2,941,0.0,0.0,6681.0,16230.224457408882,0.0,0.0,2005192N11318,0.0,504.9348321916953,2.558333333333333,0.9291666666666668,1,31556.288553361854,77.93759255990976,3.8236453161808153,33.4
3680,STAN,2005,ADM2,941,0.0,0.0,6681.0,16230.224457408882,0.0,0.0,2005275N19274,0.0,1428.9419286273835,1.55,0.4041666666666667,1,31556.288553361854,77.93759255990976,3.8236453161808153,33.4
3681,ALPHA,2005,ADM2,941,0.0,0.0,6681.0,16230.224457408882,0.0,0.0,2005296N16293,13.551076712058082,4.022139312461145,3.1,1.2041666666666666,1,31556.288553361854,77.93759255990976,3.8236453161808153,33.4
3682,ERNESTO,2006,ADM1,941,5582.477383955352,15000.0,6681.0,16230.224457408882,0.0004892717064401,0.0004423528906707,2006237N13298,8.215479177926996,229.7135297633943,2.083333333333333,1.075,1,31556.288553361854,77.93759255990976,3.8236453161808153,33.4
3683,DEAN,2007,ADM1,941,1486.4072602088893,3966.0,6681.0,16230.224457408882,6.1017457164383446e-05,5.555488682805306e-05,2007225N12331,0.0,325.8697910745129,0.9666666666666668,0.3541666666666667,1,31556.288553361854,77.93759255990976,3.8236453161808153,33.4
3684,NOEL,2007,ADM2,941,29067.99202652504,108763.0,6681.0,16230.224457408882,0.0588757597662537,0.0382255227243754,2007297N18300,12.754358805112574,28.274975634312447,3.675,2.364583333333333,1,31556.288553361854,77.93759255990976,3.8236453161808153,33.4
3685,OLGA,2007,ADM1,941,0.0,0.0,6681.0,16230.224457408882,0.0,0.0,2007345N18298,11.898655542502494,37.43811935552551,3.608333333333333,2.08125,1,31556.288553361854,77.93759255990976,3.8236453161808153,33.4
3686,FAY,2008,ADM1,941,82.45325195309019,220.0,6681.0,16230.224457408882,3.384730352033374e-06,3.0817133389237707e-06,2008229N18293,18.57533664803776,72.37929863304488,1.9583333333333333,1.0916666666666666,1,31556.288553361854,77.93759255990976,3.8236453161808153,33.4
3687,GUSTAV,2008,ADM1,941,27917.691947485604,73006.0,6681.0,16230.224457408882,0.0016969059085726,0.0015763831092685,2008238N13293,12.581943583635166,117.7653107006986,0.8500000000000001,0.4770833333333333,1,31556.288553361854,77.93759255990976,3.8236453161808153,33.4
3688,HANNA,2008,ADM2,941,12125.8549400313,48000.0,6681.0,16230.224457408882,0.0252295938096206,0.0154833326311987,2008241N19303,20.97052308004253,91.95161658039758,20.1,7.760416666666667,1,31556.288553361854,77.93759255990976,3.8236453161808153,33.4
3689,IKE,2008,ADM2,941,46645.69879646324,125050.0,6681.0,16230.224457408882,1.9483688174695868,1.7655585814588637,2008245N17323,19.9112268224905,172.29458440984797,3.7000000000000006,1.8729166666666668,1,31556.288553361854,77.93759255990976,3.8236453161808153,33.4
3690,TOMAS,2010,ADM2,941,0.0,0.0,6681.0,16230.224457408882,0.0,0.0,2010302N09306,16.428810149496307,108.59657804476184,10.225,5.154166666666667,1,31556.288553361854,77.93759255990976,3.8236453161808153,33.4
3691,EMILY,2011,ADM1,941,0.0,0.0,6681.0,16230.224457408882,0.0,0.0,2011214N15299,9.645751243227252,183.1405371258488,0.75,0.5083333333333334,1,31556.288553361854,77.93759255990976,3.8236453161808153,33.4
3692,IRENE,2011,ADM1,941,0.0,0.0,6681.0,16230.224457408882,0.0,0.0,2011233N15301,17.662216828783226,195.57833546634865,2.066666666666667,0.7770833333333335,1,31556.288553361854,77.93759255990976,3.8236453161808153,33.4
3693,ISAAC,2012,ADM1,941,3017.6533835637456,8007.0,6681.0,16230.224457408882,0.0002389190859987,0.0002187426274362,2012234N16315,23.74357692218902,80.11377582481839,5.033333333333334,2.489583333333333,1,31556.288553361854,77.93759255990976,3.8236453161808153,33.4
3694,SANDY,2012,ADM1,941,75743.918391995,201850.0,6681.0,16230.224457408882,0.0056804828081256,0.0051783013275004,2012296N14283,0.0,363.4412355829608,3.0250000000000004,2.372916666666667,1,31556.288553361854,77.93759255990976,3.8236453161808153,33.4
3695,ERIKA,2015,ADM2,941,655.9408881774162,1969.0,6681.0,16230.224457408882,0.0008951838138703,0.0007244597515817,2015237N14315,0.0,504.8026439635509,2.4250000000000003,1.1375,1,31556.288553361854,77.93759255990976,3.8236453161808153,33.4
3696,MATTHEW,2016,ADM1,941,0.0,0.0,6681.0,16230.224457408882,0.0,0.0,2016273N13300,21.100967889147316,171.8845747232832,4.933333333333333,3.41875,1,31556.288553361854,77.93759255990976,3.8236453161808153,33.4
3697,IRMA,2017,ADM1,941,15025.980805924051,40092.0,6681.0,16230.224457408882,0.0006168209512441,0.0005616002326551,2017242N16333,28.1561506105244,209.22821811363937,5.158333333333334,2.3229166666666665,1,31556.288553361854,77.93759255990976,3.8236453161808153,33.4
3698,LAURA,2020,ADM1,941,16556.23820467163,44175.0,6681.0,16230.224457408882,0.0006796384695503,0.0006187940306679,2020233N14313,15.7142401505111,55.684100251340325,6.933333333333334,2.60625,1,31556.288553361854,77.93759255990976,3.8236453161808153,33.4
3699,ELSA,2021,ADM1,941,0.0,0.0,6681.0,16230.224457408882,0.0,0.0,2021182N09317,6.070494231098377,239.0725025029317,5.291666666666667,1.3479166666666669,1,31556.288553361854,77.93759255990976,3.8236453161808153,33.4
3700,LILI,2002,ADM1,1279,93.69687721942066,250.0,6682.0,19606.21596371147,3.846860195855105e-06,4.230374563584988e-06,2002265N10315,0.0,404.02855267494215,0.1583333333333333,0.0583333333333333,0,0.0,550.9733043791867,10.20031978729445,32.0
3701,IVAN,2004,ADM2,1279,0.0,0.0,6682.0,19606.21596371147,0.0,0.0,2004247N10332,0.0,444.6560204524923,6.1000000000000005,2.2041666666666666,0,0.0,550.9733043791867,10.20031978729445,32.0
3702,JEANNE,2004,ADM1,1279,119832.97284775166,315594.0,6682.0,19606.21596371147,0.0355390485174756,0.0395950324067649,2004258N16300,19.10248041515184,91.95167121725429,0.7666666666666666,0.34375,0,0.0,550.9733043791867,10.20031978729445,32.0
3703,DENNIS,2005,ADM1,1279,0.0,0.0,6682.0,19606.21596371147,0.0,0.0,2005186N12299,0.0,357.9850192597893,1.1333333333333335,0.725,0,0.0,550.9733043791867,10.20031978729445,32.0
3704,EMILY,2005,ADM2,1279,0.0,0.0,6682.0,19606.21596371147,0.0,0.0,2005192N11318,0.0,508.3455706529565,1.5,0.5875,0,0.0,550.9733043791867,10.20031978729445,32.0
3705,STAN,2005,ADM2,1279,0.0,0.0,6682.0,19606.21596371147,0.0,0.0,2005275N19274,0.0,1517.0132753443886,2.1583333333333337,0.5458333333333334,0,0.0,550.9733043791867,10.20031978729445,32.0
3706,ALPHA,2005,ADM2,1279,0.0,0.0,6682.0,19606.21596371147,0.0,0.0,2005296N16293,15.76263320200414,70.74777882761259,3.0250000000000004,1.1229166666666666,0,0.0,550.9733043791867,10.20031978729445,32.0
3707,ERNESTO,2006,ADM1,1279,0.0,0.0,6682.0,19606.21596371147,0.0,0.0,2006237N13298,6.314402637415832,260.62150658181463,3.458333333333333,1.3666666666666665,0,0.0,550.9733043791867,10.20031978729445,32.0
3708,DEAN,2007,ADM1,1279,1486.4072602088893,3966.0,6682.0,19606.21596371147,6.102659014704539e-05,6.711066207671226e-05,2007225N12331,0.0,324.6714415669166,0.975,0.3520833333333333,0,0.0,550.9733043791867,10.20031978729445,32.0
3709,NOEL,2007,ADM2,1279,0.0,0.0,6682.0,19606.21596371147,0.0,0.0,2007297N18300,13.909345288278152,102.24054366158158,4.616666666666666,2.410416666666667,0,0.0,550.9733043791867,10.20031978729445,32.0
3710,OLGA,2007,ADM1,1279,0.0,0.0,6682.0,19606.21596371147,0.0,0.0,2007345N18298,14.178732407059831,16.578174932699994,3.375,1.2666666666666668,0,0.0,550.9733043791867,10.20031978729445,32.0
3711,FAY,2008,ADM1,1279,82.45325195309019,220.0,6682.0,19606.21596371147,3.3852369723524924e-06,3.722729615954791e-06,2008229N18293,13.051995500386822,53.73064570771174,5.116666666666667,1.6541666666666666,0,0.0,550.9733043791867,10.20031978729445,32.0
3712,GUSTAV,2008,ADM1,1279,27917.691947485604,73006.0,6682.0,19606.21596371147,0.0016971598983808,0.0019042809767031,2008238N13293,9.82138761226472,157.13950282490978,3.333333333333333,1.6479166666666665,0,0.0,550.9733043791867,10.20031978729445,32.0
3713,HANNA,2008,ADM2,1279,0.0,0.0,6682.0,19606.21596371147,0.0,0.0,2008241N19303,19.16917436494935,116.70320178189,9.691666666666666,5.152083333333334,0,0.0,550.9733043791867,10.20031978729445,32.0
3714,IKE,2008,ADM2,1279,0.0,0.0,6682.0,19606.21596371147,0.0,0.0,2008245N17323,17.620596435457163,198.63245933458265,1.3583333333333334,0.4979166666666667,0,0.0,550.9733043791867,10.20031978729445,32.0
3715,TOMAS,2010,ADM2,1279,0.0,0.0,6682.0,19606.21596371147,0.0,0.0,2010302N09306,12.138796962834636,177.12733718522833,9.7,4.139583333333333,0,0.0,550.9733043791867,10.20031978729445,32.0
3716,EMILY,2011,ADM1,1279,0.0,0.0,6682.0,19606.21596371147,0.0,0.0,2011214N15299,7.748241020371042,208.6441250796387,1.3666666666666665,0.7166666666666667,0,0.0,550.9733043791867,10.20031978729445,32.0
3717,IRENE,2011,ADM1,1279,0.0,0.0,6682.0,19606.21596371147,0.0,0.0,2011233N15301,16.95753335129669,180.8933437771885,0.7666666666666666,0.3,0,0.0,550.9733043791867,10.20031978729445,32.0
3718,ISAAC,2012,ADM1,1279,0.0,0.0,6682.0,19606.21596371147,0.0,0.0,2012234N16315,22.43171846175582,132.24266332385332,5.275,3.1625,0,0.0,550.9733043791867,10.20031978729445,32.0
3719,SANDY,2012,ADM1,1279,0.0,0.0,6682.0,19606.21596371147,0.0,0.0,2012296N14283,0.0,454.46409770475856,6.383333333333333,2.827083333333333,0,0.0,550.9733043791867,10.20031978729445,32.0
3720,ERIKA,2015,ADM2,1279,0.0,0.0,6682.0,19606.21596371147,0.0,0.0,2015237N14315,0.0,414.8809155664169,3.875,1.4895833333333333,0,0.0,550.9733043791867,10.20031978729445,32.0
3721,MATTHEW,2016,ADM1,1279,0.0,0.0,6682.0,19606.21596371147,0.0,0.0,2016273N13300,14.007508672284288,261.0853390502737,2.7416666666666667,2.0854166666666667,0,0.0,550.9733043791867,10.20031978729445,32.0
3722,IRMA,2017,ADM1,1279,15025.980805924051,40092.0,6682.0,19606.21596371147,0.0006169132758888,0.0006784167080129,2017242N16333,23.42254077634782,202.2718138031147,7.233333333333333,3.3312500000000003,0,0.0,550.9733043791867,10.20031978729445,32.0
3723,LAURA,2020,ADM1,1279,16556.23820467163,44175.0,6682.0,19606.21596371147,0.0006797401966075,0.0007475071853854,2020233N14313,14.512330709109442,54.95778231486614,10.266666666666667,3.4729166666666664,0,0.0,550.9733043791867,10.20031978729445,32.0
3724,ELSA,2021,ADM1,1279,0.0,0.0,6682.0,19606.21596371147,0.0,0.0,2021182N09317,6.459356445157496,235.76525219289385,5.375,1.4416666666666669,0,0.0,550.9733043791867,10.20031978729445,32.0
3725,LILI,2002,ADM1,278,93.69687721942066,250.0,6729.0,42677.65729491571,3.873918326535319e-06,9.208430437977893e-06,2002265N10315,14.101257905923331,126.91699793265242,8.383333333333335,5.2,0,0.0,267.31109337712263,15.142342753662112,28.7
3726,IVAN,2004,ADM2,278,0.0,0.0,6729.0,42677.65729491571,0.0,0.0,2004247N10332,16.167348139833376,248.3580069973424,5.0,3.364583333333334,0,0.0,267.31109337712263,15.142342753662112,28.7
3727,JEANNE,2004,ADM1,278,0.0,0.0,6729.0,42677.65729491571,0.0,0.0,2004258N16300,7.761546750642548,290.67035457426164,0.325,0.1687499999999999,0,0.0,267.31109337712263,15.142342753662112,28.7
3728,DENNIS,2005,ADM1,278,5664.073219081733,15036.0,6729.0,42677.65729491571,0.0006944325820832,0.0016591157054902,2005186N12299,23.54371994378028,120.91025486432974,4.633333333333334,2.2625,0,0.0,267.31109337712263,15.142342753662112,28.7
3729,EMILY,2005,ADM2,278,0.0,0.0,6729.0,42677.65729491571,0.0,0.0,2005192N11318,0.0,354.98564977258525,1.4583333333333333,0.5979166666666667,0,0.0,267.31109337712263,15.142342753662112,28.7
3730,STAN,2005,ADM2,278,0.0,0.0,6729.0,42677.65729491571,0.0,0.0,2005275N19274,0.0,1250.4795607220224,2.891666666666667,1.04375,0,0.0,267.31109337712263,15.142342753662112,28.7
3731,ALPHA,2005,ADM2,278,0.0,0.0,6729.0,42677.65729491571,0.0,0.0,2005296N16293,5.298526655313222,191.34626460220235,1.025,0.5479166666666667,0,0.0,267.31109337712263,15.142342753662112,28.7
3732,ERNESTO,2006,ADM1,278,5582.477383955352,15000.0,6729.0,42677.65729491571,0.0004927869050495,0.0011631746141898,2006237N13298,17.64175504246361,39.18413326839764,4.616666666666667,2.7125,0,0.0,267.31109337712263,15.142342753662112,28.7
3733,DEAN,2007,ADM1,278,1486.4072602088893,3966.0,6729.0,42677.65729491571,6.145584033215629e-05,0.000146082540468,2007225N12331,24.945451782540903,190.46444721908745,4.275,1.7291666666666667,0,0.0,267.31109337712263,15.142342753662112,28.7
3734,NOEL,2007,ADM2,278,0.0,0.0,6729.0,42677.65729491571,0.0,0.0,2007297N18300,8.458420598857893,175.4225052050118,3.083333333333333,1.4479166666666667,0,0.0,267.31109337712263,15.142342753662112,28.7
3735,OLGA,2007,ADM1,278,0.0,0.0,6729.0,42677.65729491571,0.0,0.0,2007345N18298,7.84971194517843,58.39645523065853,7.841666666666668,3.3687500000000004,0,0.0,267.31109337712263,15.142342753662112,28.7
3736,FAY,2008,ADM1,278,82.45325195309019,220.0,6729.0,42677.65729491571,3.4090481273510813e-06,8.103418785420545e-06,2008229N18293,11.048381426539448,51.79657458250332,18.058333333333334,7.2,0,0.0,267.31109337712263,15.142342753662112,28.7
3737,GUSTAV,2008,ADM1,278,27917.691947485604,73006.0,6729.0,42677.65729491571,0.0017090974193662,0.0041451267836377,2008238N13293,17.61726661156942,40.14549907810339,5.025,3.4187500000000006,0,0.0,267.31109337712263,15.142342753662112,28.7
3738,HANNA,2008,ADM2,278,0.0,0.0,6729.0,42677.65729491571,0.0,0.0,2008241N19303,12.517003970350412,278.29093518760885,3.9333333333333336,2.345833333333333,0,0.0,267.31109337712263,15.142342753662112,28.7
3739,IKE,2008,ADM2,278,0.0,0.0,6729.0,42677.65729491571,0.0,0.0,2008245N17323,12.70461502647698,274.6964196728592,4.433333333333333,1.4249999999999998,0,0.0,267.31109337712263,15.142342753662112,28.7
3740,TOMAS,2010,ADM2,278,0.0,0.0,6729.0,42677.65729491571,0.0,0.0,2010302N09306,25.67622161376097,41.86291438470414,14.466666666666669,8.6875,0,0.0,267.31109337712263,15.142342753662112,28.7
3741,EMILY,2011,ADM1,278,0.0,0.0,6729.0,42677.65729491571,0.0,0.0,2011214N15299,8.783843594695192,3.607760622637029,0.6749999999999999,0.3145833333333334,0,0.0,267.31109337712263,15.142342753662112,28.7
3742,IRENE,2011,ADM1,278,0.0,0.0,6729.0,42677.65729491571,0.0,0.0,2011233N15301,0.0,368.22562384472513,2.75,0.9208333333333334,0,0.0,267.31109337712263,15.142342753662112,28.7
3743,ISAAC,2012,ADM1,278,3017.6533835637456,8007.0,6729.0,42677.65729491571,0.000240635612885,0.0005751875406289,2012234N16315,17.682769439206023,117.114806156913,4.9,2.0770833333333334,0,0.0,267.31109337712263,15.142342753662112,28.7
3744,SANDY,2012,ADM1,278,75743.918391995,201850.0,6729.0,42677.65729491571,0.0057212945391224,0.0136164333404513,2012296N14283,15.146233022464108,224.716810667366,13.141666666666666,5.708333333333333,0,0.0,267.31109337712263,15.142342753662112,28.7
3745,ERIKA,2015,ADM2,278,0.0,0.0,6729.0,42677.65729491571,0.0,0.0,2015237N14315,0.0,647.4853938874404,0.6916666666666668,0.1833333333333333,0,0.0,267.31109337712263,15.142342753662112,28.7
3746,MATTHEW,2016,ADM1,278,772005.21002884,2100439.0,6729.0,42677.65729491571,0.0795168660905612,0.1853614664076799,2016273N13300,56.5326788095557,5.554660949711136,10.375,6.247916666666668,0,0.0,267.31109337712263,15.142342753662112,28.7
3747,IRMA,2017,ADM1,278,15025.980805924051,40092.0,6729.0,42677.65729491571,0.0006212525341898,0.0014767375724776,2017242N16333,0.0,343.8465609224994,3.5250000000000004,1.3083333333333331,0,0.0,267.31109337712263,15.142342753662112,28.7
3748,LAURA,2020,ADM1,278,16556.23820467163,44175.0,6729.0,42677.65729491571,0.0006845213682987,0.0016271296583906,2020233N14313,11.639523623557311,91.74849813187456,11.358333333333334,4.302083333333333,0,0.0,267.31109337712263,15.142342753662112,28.7
3749,ELSA,2021,ADM1,278,1.130102398061,3.0,6729.0,42677.65729491571,1.385539868482236e-07,3.310286722845746e-07,2021182N09317,11.30988954369445,102.44746510958235,8.825,3.525,0,0.0,267.31109337712263,15.142342753662112,28.7
3750,LILI,2002,ADM1,1108,93.69687721942066,250.0,6788.0,29855.9885094149,3.907884916112609e-06,6.441937322055563e-06,2002265N10315,0.0,375.19719499055344,0.9916666666666668,0.2770833333333333,0,0.0,661.6973626660323,19.03518427574988,33.4
3751,IVAN,2004,ADM2,1108,0.0,0.0,6788.0,29855.9885094149,0.0,0.0,2004247N10332,0.0,452.427718375712,2.2583333333333333,0.7958333333333334,0,0.0,661.6973626660323,19.03518427574988,33.4
3752,JEANNE,2004,ADM1,1108,119832.97284775166,315594.0,6788.0,29855.9885094149,0.0361028227082647,0.0602945940590619,2004258N16300,17.2618659686936,78.74604384913351,9.466666666666669,3.71875,0,0.0,661.6973626660323,19.03518427574988,33.4
3753,DENNIS,2005,ADM1,1108,0.0,0.0,6788.0,29855.9885094149,0.0,0.0,2005186N12299,0.0,356.1977394054608,1.2583333333333333,0.7083333333333334,0,0.0,661.6973626660323,19.03518427574988,33.4
3754,EMILY,2005,ADM2,1108,0.0,0.0,6788.0,29855.9885094149,0.0,0.0,2005192N11318,0.0,528.3470886747945,1.9083333333333328,0.63125,0,0.0,661.6973626660323,19.03518427574988,33.4
3755,STAN,2005,ADM2,1108,0.0,0.0,6788.0,29855.9885094149,0.0,0.0,2005275N19274,0.0,1473.8450796687048,1.8083333333333331,0.4520833333333332,0,0.0,661.6973626660323,19.03518427574988,33.4
3756,ALPHA,2005,ADM2,1108,0.0,0.0,6788.0,29855.9885094149,0.0,0.0,2005296N16293,13.34842971694074,39.946665542484745,2.4916666666666667,0.8270833333333334,0,0.0,661.6973626660323,19.03518427574988,33.4
3757,ERNESTO,2006,ADM1,1108,5582.477383955352,15000.0,6788.0,29855.9885094149,0.0004971076700068,0.0008137215141805,2006237N13298,6.945943018581204,263.8556823232854,3.075,1.4270833333333333,0,0.0,661.6973626660323,19.03518427574988,33.4
3758,DEAN,2007,ADM1,1108,1486.4072602088893,3966.0,6788.0,29855.9885094149,6.199468630921043e-05,0.000102194893677,2007225N12331,0.0,346.93238768120074,1.0166666666666668,0.51875,0,0.0,661.6973626660323,19.03518427574988,33.4
3759,NOEL,2007,ADM2,1108,0.0,0.0,6788.0,29855.9885094149,0.0,0.0,2007297N18300,13.573650690672991,72.35188846823456,3.391666666666667,2.0729166666666665,0,0.0,661.6973626660323,19.03518427574988,33.4
3760,OLGA,2007,ADM1,1108,0.0,0.0,6788.0,29855.9885094149,0.0,0.0,2007345N18298,14.00836925043678,49.22555542550455,12.141666666666666,5.49375,0,0.0,661.6973626660323,19.03518427574988,33.4
3761,FAY,2008,ADM1,1108,82.45325195309019,220.0,6788.0,29855.9885094149,3.438938726179096e-06,5.668904843408896e-06,2008229N18293,15.852226316103554,85.2546338872645,3.3666666666666667,0.8541666666666666,0,0.0,661.6973626660323,19.03518427574988,33.4
3762,GUSTAV,2008,ADM1,1108,27917.691947485604,73006.0,6788.0,29855.9885094149,0.0017240828180499,0.00289980438165,2008238N13293,10.525025740060697,152.0938938487228,0.5583333333333333,0.3083333333333333,0,0.0,661.6973626660323,19.03518427574988,33.4
3763,HANNA,2008,ADM2,1108,0.0,0.0,6788.0,29855.9885094149,0.0,0.0,2008241N19303,20.776223566726934,72.42843623686753,19.325,7.970833333333334,0,0.0,661.6973626660323,19.03518427574988,33.4
3764,IKE,2008,ADM2,1108,0.0,0.0,6788.0,29855.9885094149,0.0,0.0,2008245N17323,20.6285963193268,163.25704628020085,3.45,1.3020833333333333,0,0.0,661.6973626660323,19.03518427574988,33.4
3765,TOMAS,2010,ADM2,1108,0.0,0.0,6788.0,29855.9885094149,0.0,0.0,2010302N09306,15.337584891607252,124.77064087737166,8.816666666666668,4.91875,0,0.0,661.6973626660323,19.03518427574988,33.4
3766,EMILY,2011,ADM1,1108,0.0,0.0,6788.0,29855.9885094149,0.0,0.0,2011214N15299,8.410029509988671,216.75626180885536,0.6333333333333333,0.3145833333333333,0,0.0,661.6973626660323,19.03518427574988,33.4
3767,IRENE,2011,ADM1,1108,0.0,0.0,6788.0,29855.9885094149,0.0,0.0,2011233N15301,19.246093940154008,167.76389652036406,3.4,1.2583333333333333,0,0.0,661.6973626660323,19.03518427574988,33.4
3768,ISAAC,2012,ADM1,1108,3017.6533835637456,8007.0,6788.0,29855.9885094149,0.0002427455105162,0.0004023836754934,2012234N16315,22.30028958881575,120.81838657078666,4.366666666666667,2.21875,0,0.0,661.6973626660323,19.03518427574988,33.4
3769,SANDY,2012,ADM1,1108,75743.918391995,201850.0,6788.0,29855.9885094149,0.0057714589584727,0.0095256418257091,2012296N14283,0.0,401.1506276677809,2.533333333333333,1.66875,0,0.0,661.6973626660323,19.03518427574988,33.4
